"transaction_id","customer_id","age","gender","marital_status","income","store_id","store_name","group_store","type","latitude","longitude","product_id","product_name","price","date","qty","price-2","total_amount"
"TR30057",303,45,0,"Married   ","10.34",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P4","Potato Chip         ","12000","2022-11-26",4,"12000","48000"
"TR43709",40,19,0,"Single    ","3.48",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P3","Crackers            ","7500","2022-11-26",4,"7500","30000"
"TR49809",3,32,1,"Married   ","9.17",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P3","Crackers            ","7500","2022-11-26",3,"7500","22500"
"TR57792",414,21,1,"Single    ","0.74",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P7","Coffee Candy        ","9400","2022-11-26",5,"9400","47000"
"TR60302",274,48,0,"Married   ","11.99",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P2","Ginger Candy        ","3200","2022-11-26",6,"3200","19200"
"TR6043",146,27,0,"Married   ","3.16",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P8","Oat                 ","16000","2022-11-26",3,"16000","48000"
"TR88740",214,52,0,"Married   ","13.14",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P9","Yoghurt             ","10000","2022-11-26",5,"10000","50000"
"TR91763",429,37,1,"Married   ","8.97",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P8","Oat                 ","16000","2022-11-26",3,"16000","48000"
"TR93268",425,58,1,"Married   ","7.22",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P6","Cashew              ","18000","2022-11-26",4,"18000","72000"
"TR10085",177,33,1,"Married   ","8.06",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P4","Potato Chip         ","12000","2022-11-27",5,"12000","60000"
"TR18815",72,26,0,"Single    ","1.81",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P10","Cheese Stick        ","15000","2022-11-27",5,"15000","75000"
"TR28489",160,48,1,"Married   ","12.57",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P6","Cashew              ","18000","2022-11-27",4,"18000","72000"
"TR28981",278,31,1,"Married   ","9.76",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P7","Coffee Candy        ","9400","2022-11-27",2,"9400","18800"
"TR30651",350,38,0,"Single    ","7.95",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P1","Choco Bar           ","8800","2022-11-27",6,"8800","52800"
"TR4976",212,36,0,"Married   ","7.96",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P5","Thai Tea            ","4200","2022-11-27",2,"4200","8400"
"TR5237",269,39,1,"Married   ","6.3",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P3","Crackers            ","7500","2022-11-27",3,"7500","22500"
"TR6139",38,56,0,"Married   ","14.32",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P5","Thai Tea            ","4200","2022-11-27",4,"4200","16800"
"TR63645",85,59,1,"Married   ","7.89",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P5","Thai Tea            ","4200","2022-11-27",3,"4200","12600"
"TR69860",312,54,0,"Married   ","18.77",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P2","Ginger Candy        ","3200","2022-11-27",5,"3200","16000"
"TR83818",77,26,0,"Married   ","4.67",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P5","Thai Tea            ","4200","2022-11-27",3,"4200","12600"
"TR93255",67,19,0,"Single    ","0",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P1","Choco Bar           ","8800","2022-11-27",7,"8800","61600"
"TR97263",156,44,0,"Married   ","3.87",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P10","Cheese Stick        ","15000","2022-11-27",1,"15000","15000"
"TR98094",257,60,0,"Married   ","4.25",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P7","Coffee Candy        ","9400","2022-11-27",3,"9400","28200"
"TR21390",283,19,1,"Single    ","0",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P6","Cashew              ","18000","2022-11-28",3,"18000","54000"
"TR23709",159,53,1,"Married   ","13.65",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P10","Cheese Stick        ","15000","2022-11-28",3,"15000","45000"
"TR26914",51,36,0,"Married   ","7.95",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P1","Choco Bar           ","8800","2022-11-28",7,"8800","61600"
"TR31339",347,26,1,"Single    ","3.69",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P10","Cheese Stick        ","15000","2022-11-28",3,"15000","45000"
"TR39910",221,23,1,"Single    ","7.5",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P7","Coffee Candy        ","9400","2022-11-28",2,"9400","18800"
"TR54683",141,65,1,"Married   ","9.94",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P3","Crackers            ","7500","2022-11-28",4,"7500","30000"
"TR5529",313,46,0,"Married   ","15.39",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P5","Thai Tea            ","4200","2022-11-28",5,"4200","21000"
"TR71658",172,57,1,"Married   ","8.96",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P8","Oat                 ","16000","2022-11-28",1,"16000","16000"
"TR71779",342,48,1,"Married   ","13.55",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P9","Yoghurt             ","10000","2022-11-28",1,"10000","10000"
"TR81085",83,34,1,"Married   ","10.88",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P1","Choco Bar           ","8800","2022-11-28",3,"8800","26400"
"TR8147",195,31,1,"Married   ","10.91",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P5","Thai Tea            ","4200","2022-11-28",5,"4200","21000"
"TR88128",275,41,0,"Married   ","15.33",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P5","Thai Tea            ","4200","2022-11-28",2,"4200","8400"
"TR93855",387,36,0,"Married   ","9.1",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P5","Thai Tea            ","4200","2022-11-28",3,"4200","12600"
"TR98860",153,36,1,"Married   ","9.54",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P8","Oat                 ","16000","2022-11-28",3,"16000","48000"
"TR98939",248,36,1,"Married   ","5.76",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P5","Thai Tea            ","4200","2022-11-28",5,"4200","21000"
"TR12266",354,53,1,"Married   ","16.94",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P8","Oat                 ","16000","2022-11-29",2,"16000","32000"
"TR17687",394,50,0,"Married   ","7.19",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P6","Cashew              ","18000","2022-11-29",2,"18000","36000"
"TR23257",283,19,1,"Single    ","0",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P2","Ginger Candy        ","3200","2022-11-29",6,"3200","19200"
"TR26227",172,57,1,"Married   ","8.96",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P10","Cheese Stick        ","15000","2022-11-29",4,"15000","60000"
"TR31545",246,40,1,"Single    ","21.81",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P7","Coffee Candy        ","9400","2022-11-29",5,"9400","47000"
"TR37063",442,42,1,"Married   ","14.88",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P2","Ginger Candy        ","3200","2022-11-29",6,"3200","19200"
"TR37660",142,23,1,"Single    ","1.58",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P9","Yoghurt             ","10000","2022-11-29",3,"10000","30000"
"TR37931",434,37,0,"Married   ","9.33",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P10","Cheese Stick        ","15000","2022-11-29",3,"15000","45000"
"TR39948",383,39,0,"Married   ","3.27",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P7","Coffee Candy        ","9400","2022-11-29",2,"9400","18800"
"TR42808",12,2,1,"Married   ","4.94",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P3","Crackers            ","7500","2022-11-29",4,"7500","30000"
"TR44293",56,20,1,"Single    ","1",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P10","Cheese Stick        ","15000","2022-11-29",3,"15000","45000"
"TR55582",138,37,1,"Married   ","8.96",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P5","Thai Tea            ","4200","2022-11-29",4,"4200","16800"
"TR59372",42,60,0,"Married   ","10.28",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P8","Oat                 ","16000","2022-11-29",2,"16000","32000"
"TR68735",66,37,1,"Married   ","3.04",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P1","Choco Bar           ","8800","2022-11-29",6,"8800","52800"
"TR93784",217,39,1,"Single    ","6.96",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P5","Thai Tea            ","4200","2022-11-29",3,"4200","12600"
"TR12548",55,34,1,"Married   ","8.44",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P7","Coffee Candy        ","9400","2022-11-30",2,"9400","18800"
"TR1882",13,23,0,"Single    ","2.03",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P10","Cheese Stick        ","15000","2022-11-30",5,"15000","75000"
"TR39378",163,47,1,"Married   ","6.3",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P8","Oat                 ","16000","2022-11-30",1,"16000","16000"
"TR40750",271,29,0,"Married   ","4.74",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P4","Potato Chip         ","12000","2022-11-30",3,"12000","36000"
"TR60149",77,26,0,"Married   ","4.67",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P5","Thai Tea            ","4200","2022-11-30",3,"4200","12600"
"TR61118",309,23,0,"Single    ","3.03",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P2","Ginger Candy        ","3200","2022-11-30",6,"3200","19200"
"TR6491",392,45,0,"Married   ","19.68",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P9","Yoghurt             ","10000","2022-11-30",4,"10000","40000"
"TR6533",290,19,1,"Single    ","0.98",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P2","Ginger Candy        ","3200","2022-11-30",7,"3200","22400"
"TR68697",156,44,0,"Married   ","3.87",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P8","Oat                 ","16000","2022-11-30",1,"16000","16000"
"TR70618",384,59,1,"Married   ","4.42",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P8","Oat                 ","16000","2022-11-30",2,"16000","32000"
"TR97510",15,30,0,"Married   ","4.52",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P2","Ginger Candy        ","3200","2022-11-30",4,"3200","12800"
"TR99373",49,44,1,"Married   ","13.48",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P1","Choco Bar           ","8800","2022-11-30",7,"8800","61600"
"TR13971",9,33,0,"Married   ","9.92",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P5","Thai Tea            ","4200","2022-12-01",4,"4200","16800"
"TR14068",373,55,1,"Married   ","14.59",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P10","Cheese Stick        ","15000","2022-12-01",3,"15000","45000"
"TR1507",162,49,0,"Married   ","11.46",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P9","Yoghurt             ","10000","2022-12-01",1,"10000","10000"
"TR15947",399,52,1,"Single    ","33.77",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P7","Coffee Candy        ","9400","2022-12-01",5,"9400","47000"
"TR16584",321,45,0,"Married   ","8.03",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P8","Oat                 ","16000","2022-12-01",1,"16000","16000"
"TR19289",97,51,1,"Married   ","20.22",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P2","Ginger Candy        ","3200","2022-12-01",3,"3200","9600"
"TR22097",47,35,1,"Married   ","9.56",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P10","Cheese Stick        ","15000","2022-12-01",5,"15000","75000"
"TR2287",116,51,1,"Married   ","15.77",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P6","Cashew              ","18000","2022-12-01",2,"18000","36000"
"TR25873",418,45,0,"Single    ","23.84",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P8","Oat                 ","16000","2022-12-01",2,"16000","32000"
"TR27524",109,35,1,"Married   ","10.04",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P8","Oat                 ","16000","2022-12-01",2,"16000","32000"
"TR39035",36,32,1,"Married   ","10.4",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P6","Cashew              ","18000","2022-12-01",3,"18000","54000"
"TR39196",272,60,0,"Married   ","4.05",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P2","Ginger Candy        ","3200","2022-12-01",5,"3200","16000"
"TR43355",63,58,0,"Married   ","10.78",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P7","Coffee Candy        ","9400","2022-12-01",5,"9400","47000"
"TR47850",379,48,1,"Married   ","17.74",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P8","Oat                 ","16000","2022-12-01",2,"16000","32000"
"TR5383",445,51,0,"Married   ","14.48",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P7","Coffee Candy        ","9400","2022-12-01",3,"9400","28200"
"TR59307",331,54,0,"Married   ","16.19",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P7","Coffee Candy        ","9400","2022-12-01",3,"9400","28200"
"TR61423",430,55,1,"Single    ","18.37",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P8","Oat                 ","16000","2022-12-01",2,"16000","32000"
"TR66383",185,30,1,"Married   ","3.28",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P3","Crackers            ","7500","2022-12-01",5,"7500","37500"
"TR70140",330,61,1,"Married   ","7",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P9","Yoghurt             ","10000","2022-12-01",5,"10000","50000"
"TR85173",53,32,0,"Married   ","7.36",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P7","Coffee Candy        ","9400","2022-12-01",3,"9400","28200"
"TR89330",311,61,1,"Married   ","7.64",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P5","Thai Tea            ","4200","2022-12-01",4,"4200","16800"
"TR91764",243,38,0,"Married   ","3.34",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P3","Crackers            ","7500","2022-12-01",3,"7500","22500"
"TR92229",408,34,1,"Married   ","9.45",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P5","Thai Tea            ","4200","2022-12-01",3,"4200","12600"
"TR94834",307,31,0,"Married   ","5.22",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P10","Cheese Stick        ","15000","2022-12-01",3,"15000","45000"
"TR99018",334,70,0,"Married   ","5.99",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P1","Choco Bar           ","8800","2022-12-01",4,"8800","35200"
"TR21628",32,34,0,"Married   ","10.96",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P3","Crackers            ","7500","2022-12-02",4,"7500","30000"
"TR24807",158,49,1,"Married   ","5.6",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P3","Crackers            ","7500","2022-12-02",2,"7500","15000"
"TR25531",406,38,1,"Married   ","8.64",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P10","Cheese Stick        ","15000","2022-12-02",1,"15000","15000"
"TR32781",19,24,1,"Single    ","4.14",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P2","Ginger Candy        ","3200","2022-12-02",5,"3200","16000"
"TR56448",89,32,0,"Married   ","9.68",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P8","Oat                 ","16000","2022-12-02",1,"16000","16000"
"TR60931",383,39,0,"Married   ","3.27",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P10","Cheese Stick        ","15000","2022-12-02",4,"15000","60000"
"TR63231",184,33,0,"Single    ","13.93",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P4","Potato Chip         ","12000","2022-12-02",3,"12000","36000"
"TR66060",293,54,0,"Married   ","10.4",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P2","Ginger Candy        ","3200","2022-12-02",3,"3200","9600"
"TR80312",299,37,1,"Married   ","4.54",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P7","Coffee Candy        ","9400","2022-12-02",5,"9400","47000"
"TR8348",99,40,0,"Married   ","8.47",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P1","Choco Bar           ","8800","2022-12-02",2,"8800","17600"
"TR25124",269,39,1,"Married   ","6.3",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P5","Thai Tea            ","4200","2022-12-03",5,"4200","21000"
"TR392",160,48,1,"Married   ","12.57",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P5","Thai Tea            ","4200","2022-12-03",4,"4200","16800"
"TR45801",118,20,1,"Single    ","3.28",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P6","Cashew              ","18000","2022-12-03",1,"18000","18000"
"TR54845",46,36,1,"Married   ","8.31",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P7","Coffee Candy        ","9400","2022-12-03",4,"9400","37600"
"TR66064",103,31,1,"Single    ","4.01",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P4","Potato Chip         ","12000","2022-12-03",1,"12000","12000"
"TR71834",144,34,0,"Married   ","10.01",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P5","Thai Tea            ","4200","2022-12-03",5,"4200","21000"
"TR72028",242,56,1,"Married   ","6.98",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P9","Yoghurt             ","10000","2022-12-03",4,"10000","40000"
"TR74369",65,38,0,"Married   ","4.36",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P7","Coffee Candy        ","9400","2022-12-03",5,"9400","47000"
"TR82078",166,33,0,"Married   ","3.33",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P10","Cheese Stick        ","15000","2022-12-03",3,"15000","45000"
"TR84662",97,51,1,"Married   ","20.22",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P10","Cheese Stick        ","15000","2022-12-03",1,"15000","15000"
"TR852",54,42,0,"Single    ","9.68",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P8","Oat                 ","16000","2022-12-03",3,"16000","48000"
"TR85437",188,46,1,"Married   ","25.22",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P3","Crackers            ","7500","2022-12-03",4,"7500","30000"
"TR90097",62,51,1,"Married   ","13.62",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P7","Coffee Candy        ","9400","2022-12-03",5,"9400","47000"
"TR98621",398,33,0,"Married   ","7.44",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P3","Crackers            ","7500","2022-12-03",3,"7500","22500"
"TR19124",355,19,1,"Single    ","0",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P5","Thai Tea            ","4200","2022-12-04",3,"4200","12600"
"TR20341",272,60,0,"Married   ","4.05",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P3","Crackers            ","7500","2022-12-04",4,"7500","30000"
"TR36935",182,44,1,"Married   ","14.57",10,"Harapan Baru        ","Harapan Baru        ","General Trade       ","3597031","98678513","P8","Oat                 ","16000","2022-12-04",2,"16000","32000"
"TR47753",310,23,0,"Married   ","4.17",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P3","Crackers            ","7500","2022-12-04",3,"7500","22500"
"TR50714",417,47,1,"Married   ","12.75",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P4","Potato Chip         ","12000","2022-12-04",1,"12000","12000"
"TR52290",274,48,0,"Married   ","11.99",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P5","Thai Tea            ","4200","2022-12-04",2,"4200","8400"
"TR52536",198,45,0,"Married   ","10.69",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P2","Ginger Candy        ","3200","2022-12-04",3,"3200","9600"
"TR55223",434,37,0,"Married   ","9.33",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P2","Ginger Candy        ","3200","2022-12-04",5,"3200","16000"
"TR60278",384,59,1,"Married   ","4.42",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P8","Oat                 ","16000","2022-12-04",1,"16000","16000"
"TR65128",410,55,1,"Married   ","8.68",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P9","Yoghurt             ","10000","2022-12-04",4,"10000","40000"
"TR73412",195,31,1,"Married   ","10.91",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P1","Choco Bar           ","8800","2022-12-04",6,"8800","52800"
"TR79758",417,47,1,"Married   ","12.75",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P1","Choco Bar           ","8800","2022-12-04",9,"8800","79200"
"TR81761",47,35,1,"Married   ","9.56",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P9","Yoghurt             ","10000","2022-12-04",4,"10000","40000"
"TR82098",29,59,1,"Married   ","10.5",12,"Prestasi Utama      ","Prestasi            ","General Trade       ","-2990934","104756554","P10","Cheese Stick        ","15000","2022-12-04",2,"15000","30000"
"TR82330",135,41,0,"Married   ","3.28",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P5","Thai Tea            ","4200","2022-12-04",4,"4200","16800"
"TR89579",5,58,1,"Married   ","3.57",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P10","Cheese Stick        ","15000","2022-12-04",3,"15000","45000"
"TR92242",10,34,1,"          ","4",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P5","Thai Tea            ","4200","2022-12-04",5,"4200","21000"
"TR99673",44,40,0,"Married   ","10.65",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P7","Coffee Candy        ","9400","2022-12-04",2,"9400","18800"
"TR13825",105,61,0,"Married   ","7.54",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P8","Oat                 ","16000","2022-12-05",1,"16000","16000"
"TR17117",227,33,0,"Married   ","7.72",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P4","Potato Chip         ","12000","2022-12-05",1,"12000","12000"
"TR19818",152,59,1,"Married   ","10.68",8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ","554829","95323753","P3","Crackers            ","7500","2022-12-05",4,"7500","30000"
"TR39449",419,38,1,"Married   ","3.86",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P2","Ginger Candy        ","3200","2022-12-05",4,"3200","12800"
"TR41552",219,39,0,"Single    ","9.73",2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ","-6914864","107608238","P9","Yoghurt             ","10000","2022-12-05",3,"10000","30000"
"TR43237",20,43,0,"Married   ","18.91",7,"Buana Indah         ","Buana               ","General Trade       ","3316694","114590111","P10","Cheese Stick        ","15000","2022-12-05",1,"15000","15000"
"TR46289",445,51,0,"Married   ","14.48",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P6","Cashew              ","18000","2022-12-05",2,"18000","36000"
"TR55592",411,19,1,"Single    ","0",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P5","Thai Tea            ","4200","2022-12-05",2,"4200","8400"
"TR59101",244,21,1,"Single    ","3.64",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P10","Cheese Stick        ","15000","2022-12-05",1,"15000","15000"
"TR78412",357,48,0,"Married   ","18.14",4,"Gita Ginara         ","Gita                ","General Trade       ","-6966667","110416664","P7","Coffee Candy        ","9400","2022-12-05",5,"9400","47000"
"TR80708",102,39,0,"Married   ","6.44",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P9","Yoghurt             ","10000","2022-12-05",4,"10000","40000"
"TR9521",319,39,0,"Married   ","8.82",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P5","Thai Tea            ","4200","2022-12-05",5,"4200","21000"
"TR21207",267,22,0,"Single    ","0",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P1","Choco Bar           ","8800","2022-12-06",7,"8800","61600"
"TR23226",51,36,0,"Married   ","7.95",14,"Priangan            ","Priangan            ","Modern Trade        ","-5.45","10526667","P4","Potato Chip         ","12000","2022-12-06",2,"12000","24000"
"TR38405",86,60,1,"Married   ","9.54",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P9","Yoghurt             ","10000","2022-12-06",4,"10000","40000"
"TR42648",214,52,0,"Married   ","13.14",1,"Prima Tendean       ","Prima               ","Modern Trade        ","-6.2","106816666","P7","Coffee Candy        ","9400","2022-12-06",6,"9400","56400"
"TR53831",1,55,1,"Married   ","5.12",5,"Bonafid             ","Gita                ","General Trade       ","-7250445","112768845","P10","Cheese Stick        ","15000","2022-12-06",4,"15000","60000"
"TR58856",44,40,0,"Married   ","10.65",3,"Prima Kota          ","Prima               ","Modern Trade        ","-7797068","110370529","P10","Cheese Stick        ","15000","2022-12-06",2,"15000","30000"
"TR59306",336,51,0,"Single    ","10.84",6,"Lingga              ","Lingga              ","Modern Trade        ","-5135399","11942379","P2","Ginger Candy        ","3200","2022-12-06",4,"3200","12800"
"TR60466",139,38,1,"Married   ","5.17",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P5","Thai Tea            ","4200","2022-12-06",2,"4200","8400"
"TR60895",424,38,0,"Married   ","10.06",11,"Sinar Harapan       ","Prestasi            ","General Trade       ","0.533505","101447403","P7","Coffee Candy        ","9400","2022-12-06",2,"9400","18800"
"TR78826",178,43,0,"Married   ","9.58",13,"Buana               ","Buana               ","General Trade       ","-126916","116825264","P2","Ginger Candy        ","3200","2022-12-06",3,"3200","9600"
"TR90571",52,37,0,"Married   ","3.73",9,"Lingga              ","Lingga              ","Modern Trade        ","-3654703","128190643","P7","Coffee Candy        ","9400","2022-12-06",5,"9400","47000"
